Τμήμα: Γαστρεντερολογία | Ημερομηνία: 2026-03-03 | Βάρδια: Απογευματινή Βάρδια (15:00-23:00) | Τύπος Προσωπικού: Διοικητικό Προσωπικό | Υποκατηγορία: Γραμματέας | Αριθμός Προσωπικού: 1
Τμήμα: Παιδιατρική | Ημερομηνία: 2026-03-07 | Βάρδια: Απογευματινή Βάρδια (15:00-23:00) | Τύπος Προσωπικού: Διοικητικό Προσωπικό | Υποκατηγορία: Γραμματέας | Αριθμός Προσωπικού: 1
Τμήμα: Παιδιατρική | Ημερομηνία: 2026-03-07 | Βάρδια: Απογευματινή Βάρδια (15:00-23:00) | Τύπος Προσωπικού: Διοικητικό Προσωπικό | Υποκατηγορία: Κοινωνικός Λειτουργός | Αριθμός Προσωπικού: 1
Τμήμα: Παιδιατρική | Ημερομηνία: 2026-03-07 | Βάρδια: Απογευματινή Βάρδια (15:00-23:00) | Τύπος Προσωπικού: Ιατρός | Υποκατηγορία: Παιδιατρική | Αριθμός Προσωπικού: 3
Τμήμα: Παιδιατρική | Ημερομηνία: 2026-03-07 | Βάρδια: Απογευματινή Βάρδια (15:00-23:00) | Τύπος Προσωπικού: Νοσηλευτής | Υποκατηγορία: Βοηθός Νοσηλευτή | Αριθμός Προσωπικού: 6
Τμήμα: Παιδιατρική | Ημερομηνία: 2026-03-07 | Βάρδια: Νυχτερινή Βάρδια (23:00-07:00) | Τύπος Προσωπικού: Διοικητικό Προσωπικό | Υποκατηγορία: Κοινωνικός Λειτουργός | Αριθμός Προσωπικού: 1
Τμήμα: Παιδιατρική | Ημερομηνία: 2026-03-07 | Βάρδια: Νυχτερινή Βάρδια (23:00-07:00) | Τύπος Προσωπικού: Διοικητικό Προσωπικό | Υποκατηγορία: Λογιστής | Αριθμός Προσωπικού: 1
Τμήμα: Παιδιατρική | Ημερομηνία: 2026-03-07 | Βάρδια: Νυχτερινή Βάρδια (23:00-07:00) | Τύπος Προσωπικού: Ιατρός | Υποκατηγορία: Παιδιατρική | Αριθμός Προσωπικού: 3
Τμήμα: Παιδιατρική | Ημερομηνία: 2026-03-07 | Βάρδια: Νυχτερινή Βάρδια (23:00-07:00) | Τύπος Προσωπικού: Νοσηλευτής | Υποκατηγορία: Βοηθός Νοσηλευτή | Αριθμός Προσωπικού: 2
Τμήμα: Παιδιατρική | Ημερομηνία: 2026-03-07 | Βάρδια: Νυχτερινή Βάρδια (23:00-07:00) | Τύπος Προσωπικού: Νοσηλευτής | Υποκατηγορία: Νοσηλευτής | Αριθμός Προσωπικού: 3
Τμήμα: Παιδιατρική | Ημερομηνία: 2026-03-07 | Βάρδια: Νυχτερινή Βάρδια (23:00-07:00) | Τύπος Προσωπικού: Νοσηλευτής | Υποκατηγορία: Προϊστάμενος | Αριθμός Προσωπικού: 1
Τμήμα: Παιδιατρική | Ημερομηνία: 2026-03-07 | Βάρδια: Πρωινή Βάρδια (07:00-15:00) | Τύπος Προσωπικού: Διοικητικό Προσωπικό | Υποκατηγορία: Γραμματέας | Αριθμός Προσωπικού: 1
Τμήμα: Παιδιατρική | Ημερομηνία: 2026-03-07 | Βάρδια: Πρωινή Βάρδια (07:00-15:00) | Τύπος Προσωπικού: Διοικητικό Προσωπικό | Υποκατηγορία: Λογιστής | Αριθμός Προσωπικού: 1
Τμήμα: Παιδιατρική | Ημερομηνία: 2026-03-07 | Βάρδια: Πρωινή Βάρδια (07:00-15:00) | Τύπος Προσωπικού: Ιατρός | Υποκατηγορία: Παιδιατρική | Αριθμός Προσωπικού: 3
Τμήμα: Παιδιατρική | Ημερομηνία: 2026-03-07 | Βάρδια: Πρωινή Βάρδια (07:00-15:00) | Τύπος Προσωπικού: Νοσηλευτής | Υποκατηγορία: Βοηθός Νοσηλευτή | Αριθμός Προσωπικού: 2
Τμήμα: Παιδιατρική | Ημερομηνία: 2026-03-07 | Βάρδια: Πρωινή Βάρδια (07:00-15:00) | Τύπος Προσωπικού: Νοσηλευτής | Υποκατηγορία: Νοσηλευτής | Αριθμός Προσωπικού: 3
Τμήμα: Παιδιατρική | Ημερομηνία: 2026-03-07 | Βάρδια: Πρωινή Βάρδια (07:00-15:00) | Τύπος Προσωπικού: Νοσηλευτής | Υποκατηγορία: Προϊστάμενος | Αριθμός Προσωπικού: 1
Τμήμα: Πνευμονολογία | Ημερομηνία: 2026-03-07 | Βάρδια: Απογευματινή Βάρδια (15:00-23:00) | Τύπος Προσωπικού: Διοικητικό Προσωπικό | Υποκατηγορία: Γραμματέας | Αριθμός Προσωπικού: 1
Τμήμα: Πνευμονολογία | Ημερομηνία: 2026-03-07 | Βάρδια: Απογευματινή Βάρδια (15:00-23:00) | Τύπος Προσωπικού: Διοικητικό Προσωπικό | Υποκατηγορία: Υπεύθυνος Προμηθειών | Αριθμός Προσωπικού: 1
Τμήμα: Πνευμονολογία | Ημερομηνία: 2026-03-07 | Βάρδια: Απογευματινή Βάρδια (15:00-23:00) | Τύπος Προσωπικού: Ιατρός | Υποκατηγορία: Πνευμονολογία | Αριθμός Προσωπικού: 3
Τμήμα: Πνευμονολογία | Ημερομηνία: 2026-03-07 | Βάρδια: Απογευματινή Βάρδια (15:00-23:00) | Τύπος Προσωπικού: Νοσηλευτής | Υποκατηγορία: Βοηθός Νοσηλευτή | Αριθμός Προσωπικού: 6
Τμήμα: Πνευμονολογία | Ημερομηνία: 2026-03-07 | Βάρδια: Νυχτερινή Βάρδια (23:00-07:00) | Τύπος Προσωπικού: Διοικητικό Προσωπικό | Υποκατηγορία: Διοικητικός Υπεύθυνος | Αριθμός Προσωπικού: 1
Τμήμα: Πνευμονολογία | Ημερομηνία: 2026-03-07 | Βάρδια: Νυχτερινή Βάρδια (23:00-07:00) | Τύπος Προσωπικού: Διοικητικό Προσωπικό | Υποκατηγορία: Υπεύθυνος Προμηθειών | Αριθμός Προσωπικού: 1
Τμήμα: Πνευμονολογία | Ημερομηνία: 2026-03-07 | Βάρδια: Νυχτερινή Βάρδια (23:00-07:00) | Τύπος Προσωπικού: Ιατρός | Υποκατηγορία: Πνευμονολογία | Αριθμός Προσωπικού: 3
Τμήμα: Πνευμονολογία | Ημερομηνία: 2026-03-07 | Βάρδια: Νυχτερινή Βάρδια (23:00-07:00) | Τύπος Προσωπικού: Νοσηλευτής | Υποκατηγορία: Βοηθός Νοσηλευτή | Αριθμός Προσωπικού: 2
Τμήμα: Πνευμονολογία | Ημερομηνία: 2026-03-07 | Βάρδια: Νυχτερινή Βάρδια (23:00-07:00) | Τύπος Προσωπικού: Νοσηλευτής | Υποκατηγορία: Νοσηλευτής | Αριθμός Προσωπικού: 3
Τμήμα: Πνευμονολογία | Ημερομηνία: 2026-03-07 | Βάρδια: Νυχτερινή Βάρδια (23:00-07:00) | Τύπος Προσωπικού: Νοσηλευτής | Υποκατηγορία: Προϊστάμενος | Αριθμός Προσωπικού: 1
Τμήμα: Πνευμονολογία | Ημερομηνία: 2026-03-07 | Βάρδια: Πρωινή Βάρδια (07:00-15:00) | Τύπος Προσωπικού: Διοικητικό Προσωπικό | Υποκατηγορία: Γραμματέας | Αριθμός Προσωπικού: 1
Τμήμα: Πνευμονολογία | Ημερομηνία: 2026-03-07 | Βάρδια: Πρωινή Βάρδια (07:00-15:00) | Τύπος Προσωπικού: Διοικητικό Προσωπικό | Υποκατηγορία: Διοικητικός Υπεύθυνος | Αριθμός Προσωπικού: 1
Τμήμα: Πνευμονολογία | Ημερομηνία: 2026-03-07 | Βάρδια: Πρωινή Βάρδια (07:00-15:00) | Τύπος Προσωπικού: Ιατρός | Υποκατηγορία: Πνευμονολογία | Αριθμός Προσωπικού: 3
Τμήμα: Πνευμονολογία | Ημερομηνία: 2026-03-07 | Βάρδια: Πρωινή Βάρδια (07:00-15:00) | Τύπος Προσωπικού: Νοσηλευτής | Υποκατηγορία: Βοηθός Νοσηλευτή | Αριθμός Προσωπικού: 2
Τμήμα: Πνευμονολογία | Ημερομηνία: 2026-03-07 | Βάρδια: Πρωινή Βάρδια (07:00-15:00) | Τύπος Προσωπικού: Νοσηλευτής | Υποκατηγορία: Νοσηλευτής | Αριθμός Προσωπικού: 3
Τμήμα: Πνευμονολογία | Ημερομηνία: 2026-03-07 | Βάρδια: Πρωινή Βάρδια (07:00-15:00) | Τύπος Προσωπικού: Νοσηλευτής | Υποκατηγορία: Προϊστάμενος | Αριθμός Προσωπικού: 1
Τμήμα: Χειρουργική | Ημερομηνία: 2026-03-07 | Βάρδια: Απογευματινή Βάρδια (15:00-23:00) | Τύπος Προσωπικού: Διοικητικό Προσωπικό | Υποκατηγορία: Γραμματέας | Αριθμός Προσωπικού: 1
Τμήμα: Χειρουργική | Ημερομηνία: 2026-03-07 | Βάρδια: Απογευματινή Βάρδια (15:00-23:00) | Τύπος Προσωπικού: Διοικητικό Προσωπικό | Υποκατηγορία: Υπεύθυνος Προμηθειών | Αριθμός Προσωπικού: 1
Τμήμα: Χειρουργική | Ημερομηνία: 2026-03-07 | Βάρδια: Απογευματινή Βάρδια (15:00-23:00) | Τύπος Προσωπικού: Ιατρός | Υποκατηγορία: Χειρουργική | Αριθμός Προσωπικού: 3
Τμήμα: Χειρουργική | Ημερομηνία: 2026-03-07 | Βάρδια: Απογευματινή Βάρδια (15:00-23:00) | Τύπος Προσωπικού: Νοσηλευτής | Υποκατηγορία: Βοηθός Νοσηλευτή | Αριθμός Προσωπικού: 6
Τμήμα: Χειρουργική | Ημερομηνία: 2026-03-07 | Βάρδια: Νυχτερινή Βάρδια (23:00-07:00) | Τύπος Προσωπικού: Διοικητικό Προσωπικό | Υποκατηγορία: Διοικητικός Υπεύθυνος | Αριθμός Προσωπικού: 1
Τμήμα: Χειρουργική | Ημερομηνία: 2026-03-07 | Βάρδια: Νυχτερινή Βάρδια (23:00-07:00) | Τύπος Προσωπικού: Διοικητικό Προσωπικό | Υποκατηγορία: Υπεύθυνος Προμηθειών | Αριθμός Προσωπικού: 1
Τμήμα: Χειρουργική | Ημερομηνία: 2026-03-07 | Βάρδια: Νυχτερινή Βάρδια (23:00-07:00) | Τύπος Προσωπικού: Ιατρός | Υποκατηγορία: Χειρουργική | Αριθμός Προσωπικού: 3
Τμήμα: Χειρουργική | Ημερομηνία: 2026-03-07 | Βάρδια: Νυχτερινή Βάρδια (23:00-07:00) | Τύπος Προσωπικού: Νοσηλευτής | Υποκατηγορία: Βοηθός Νοσηλευτή | Αριθμός Προσωπικού: 2
Τμήμα: Χειρουργική | Ημερομηνία: 2026-03-07 | Βάρδια: Νυχτερινή Βάρδια (23:00-07:00) | Τύπος Προσωπικού: Νοσηλευτής | Υποκατηγορία: Νοσηλευτής | Αριθμός Προσωπικού: 3
Τμήμα: Χειρουργική | Ημερομηνία: 2026-03-07 | Βάρδια: Νυχτερινή Βάρδια (23:00-07:00) | Τύπος Προσωπικού: Νοσηλευτής | Υποκατηγορία: Προϊστάμενος | Αριθμός Προσωπικού: 1
Τμήμα: Χειρουργική | Ημερομηνία: 2026-03-07 | Βάρδια: Πρωινή Βάρδια (07:00-15:00) | Τύπος Προσωπικού: Διοικητικό Προσωπικό | Υποκατηγορία: Γραμματέας | Αριθμός Προσωπικού: 1
Τμήμα: Χειρουργική | Ημερομηνία: 2026-03-07 | Βάρδια: Πρωινή Βάρδια (07:00-15:00) | Τύπος Προσωπικού: Διοικητικό Προσωπικό | Υποκατηγορία: Διοικητικός Υπεύθυνος | Αριθμός Προσωπικού: 1
Τμήμα: Χειρουργική | Ημερομηνία: 2026-03-07 | Βάρδια: Πρωινή Βάρδια (07:00-15:00) | Τύπος Προσωπικού: Ιατρός | Υποκατηγορία: Χειρουργική | Αριθμός Προσωπικού: 3
Τμήμα: Χειρουργική | Ημερομηνία: 2026-03-07 | Βάρδια: Πρωινή Βάρδια (07:00-15:00) | Τύπος Προσωπικού: Νοσηλευτής | Υποκατηγορία: Βοηθός Νοσηλευτή | Αριθμός Προσωπικού: 2
Τμήμα: Χειρουργική | Ημερομηνία: 2026-03-07 | Βάρδια: Πρωινή Βάρδια (07:00-15:00) | Τύπος Προσωπικού: Νοσηλευτής | Υποκατηγορία: Νοσηλευτής | Αριθμός Προσωπικού: 3
Τμήμα: Χειρουργική | Ημερομηνία: 2026-03-07 | Βάρδια: Πρωινή Βάρδια (07:00-15:00) | Τύπος Προσωπικού: Νοσηλευτής | Υποκατηγορία: Προϊστάμενος | Αριθμός Προσωπικού: 1
